1 10.8545
2 10.8336
4 10.8493
8 10.8418
16 10.8672
32 10.836
65 10.8348
131 10.8971
262 10.8374
524 11.027
1048 11.0574
2097 11.581
4194 14.844
8388 15.9179
16777 17.1314
33554 19.0499
67108 17.5565
134217 22.6158
268435 31.326
536870 28.9701
1073741 40.7245
