256 0.000650
512 0.000377
1024 0.000149
2048 0.000305
4096 0.000613
8192 0.001129
16384 0.002665
32768 0.005838
65536 0.001009
131072 0.001968
262144 0.003931
524288 0.008290
1048576 0.018320
2097152 0.032767
4194304 0.068862
8388608 0.134334
16777216 0.260248
