256 0.000219
512 0.000409
1024 0.000313
2048 0.000499
4096 0.000995
8192 0.002010
16384 0.004015
32768 0.008103
65536 0.001473
131072 0.003078
262144 0.007668
524288 0.012285
1048576 0.027276
2097152 0.050175
4194304 0.102260
8388608 0.208741
16777216 0.395052
