256 0.000384
512 0.000429
1024 0.000156
2048 0.000262
4096 0.000509
8192 0.001044
16384 0.002642
32768 0.004580
65536 0.000847
131072 0.001819
262144 0.003429
524288 0.008487
1048576 0.015832
2097152 0.029351
4194304 0.058889
8388608 0.113411
16777216 0.236137
